"id","extralabel","name","latitude","longitude","country"
"BEFGU","SmallStation","Buizingen","50.751581","4.258561","Belgium"
"BEFGY","PassengerStop","Ligny","50.511514","4.565608","Belgium"
"BEFGZH","Station","Gent-Zeehaven","51.065981","3.742664","Belgium"
"BEFH","Station","Halle","50.7332","4.2395","Belgium"
"BEFHA","PassengerStop","Haaltert","50.907375","4.021797","Belgium"
"BEFHBV","SmallStation","Halle-Goederen","50.738879","4.244359","Belgium"
"BEFHF","PassengerStop","Hofstade","50.988661","4.498342","Belgium"
"BEFHI","PassengerStop","Heist","51.334008","3.240611","Belgium"
"BEFHK","PassengerStop","Hansbeke","51.072708","3.537447","Belgium"
"BEFHL","PassengerStop","Harelbeke","50.856308","3.314617","Belgium"
"BEFHO","PassengerStop","De Hoek","50.739181","4.370128","Belgium"
"BEFHRIN","Switch","Halle-Ring","50.729307","4.235449","Belgium"
"BEFHS","Station","Hasselt","50.931122","5.32618","Belgium"
"BEFHS35","TrainTechnicalServices","Hasselt-Aflos L.35/1","50.936926","5.303707","Belgium"
"BEFHSA","SmallStation","Hasselt-Afwisseling","50.93739","5.31186","Belgium"
"BEFHSE","SmallStation","Hasselt-Bundel E","50.936287","5.312734","Belgium"
"BEFHSL","TrainTechnicalServices","Hasselt-L.C.I.","50.935904","5.308778","Belgium"
"BEFHSW","TrainTechnicalServices","Hasselt-T.W.","50.936768","5.306687","Belgium"
"BEFHT","Station","Herentals","51.181","4.828608","Belgium"
"BEFHV","SmallStation","Havinnes","50.614789","3.46076","Belgium"
"BEFHZ","PassengerStop","Herzele","50.897203","3.879358","Belgium"
"BEFI","SmallStation","Ieper","50.8474","2.876589","Belgium"
"BEFIA","PassengerStop","Maria-Aalter","51.107608","3.386725","Belgium"
"BEFIC","PassengerStop","Eichem","50.823878","3.993659","Belgium"
"BEFID","PassengerStop","Idegem","50.801704","3.921411","Belgium"
"BEFIE","PassengerStop","Bilzen","50.86869","5.50918","Belgium"
"BEFIEWS","SmallStation","Bilzen-Wijkspoor","50.871645","5.509257","Belgium"
"BEFIH","SmallStation","Ghlin","50.487408","3.906342","Belgium"
"BEFIK","SmallStation","Diksmuide","51.033075","2.869156","Belgium"
"BEFIL","PassengerStop","Silly","50.663319","3.937144","Belgium"
"BEFIP","PassengerStop","Fraipont","50.565414","5.723475","Belgium"
"BEFIU","PassengerStop","Erbisoeul","50.507814","3.888717","Belgium"
"BEFIZ","PassengerStop","Muizen","51.008203","4.513839","Belgium"
"BEFIZG","Station","Muizen-Goederen","51.013446","4.505635","Belgium"
"BEFJE","PassengerStop","Nijlen","51.159717","4.664447","Belgium"
"BEFJL","PassengerStop","Juslenville","50.544514","5.810194","Belgium"
"BEFJM","SmallStation","Jemappes","50.452289","3.885189","Belgium"
"BEFJR","Station","Jurbise","50.530503","3.910686","Belgium"
"BEFJS","PassengerStop","Jemeppe-sur-Sambre","50.450949","4.662626","Belgium"
"BEFJSMA","Station","Jemeppe-sur-Sambre-Marchandise","50.44791","4.65788","Belgium"
"BEFJT","Station","Jette | Jette","50.88091","4.328463","Belgium"
"BEFJU","PassengerStop","Jemeppe-sur-Meuse","50.61843","5.49779","Belgium"
"BEFKB","PassengerStop","Dilbeek","50.866731","4.243389","Belgium"
"BEFKE","PassengerStop","Eke-Nazareth","50.961558","3.627192","Belgium"
"BEFKG","Station","Genk","50.967056","5.49803","Belgium"
"BEFKGG","Station","Genk-Goederen","50.992794","5.468872","Belgium"
"BEFKGGM","Switch","Genk-Goederen-Museumlijn","51.00025","5.477457","Belgium"
"BEFKGL2","Switch","Genk-Zuid-L.O.-L232","50.934889","5.47798","Belgium"
"BEFKGLF","SmallStation","Genk-Zuid-L.O.-Ford","50.92339","5.49758","Belgium"
"BEFKGR0","Switch","Genk-Zuid-R.O.-L230","50.937864","5.500859","Belgium"
"BEFKGR1","Switch","Genk-Zuid-R.O.-L231","50.938472","5.478097","Belgium"
"BEFKGRA","Switch","Genk-Zuid-R.O.-Aperam","50.92884","5.513197","Belgium"
"BEFKGRC","Switch","Genk-Zuid-R.O.-Cronimet","50.916689","5.533685","Belgium"
"BEFKGRH","SmallStation","Genk-Zuid-R.O.-Haven","50.942434","5.489875","Belgium"
"BEFKGRS","Switch","Genk-Zuid-R.O.-SML","50.940856","5.496861","Belgium"
"BEFKI","Station","Kontich-Lint","51.13395","4.476673","Belgium"
"BEFKK","Station","Knokke","51.339608","3.284097","Belgium"
"BEFKLDN","Switch","Gent-Kluizendok-Noord","51.164","3.776104","Belgium"
"BEFKLDZ","Switch","Gent-Kluizendok-Zuid","51.15813","3.778554","Belgium"
"BEFKLO","Station","Eeklo","51.180567","3.575256","Belgium"
"BEFKO","PassengerStop","Okegem","50.857256","4.053542","Belgium"
"BEFKP","PassengerStop","Kapelle-op-den-Bos","51.010795","4.358819","Belgium"
"BEFKPZK","Switch","Kapelle-op-den-Bos-Zeekanaal","51.011062","4.36473","Belgium"
"BEFKR","PassengerStop","Merelbeke","51.020153","3.764963","Belgium"
"BEFKRCH","TrainTechnicalServices","Merelbeke-C.H.W.","51.01662","3.777771","Belgium"
"BEFKRCL","SmallStation","Merelbeke-Centraal","51.02283","3.76041","Belgium"
"BEFKRSW","TrainTechnicalServices","Merelbeke-Sas T.W.","51.019711","3.766437","Belgium"
"BEFKS","PassengerStop","Essene-Lombeek","50.882447","4.115169","Belgium"
"BEFKTH","SmallStation","Kalmthout","51.389744","4.466942","Belgium"
"BEFKV","PassengerStop","Viane-Moerbeke","50.751977","3.917042","Belgium"
"BEFKW","SmallStation","Opwijk","50.974503","4.187442","Belgium"
"BEFKY","PassengerStop","Bokrijk","50.955514","5.408728","Belgium"
"BEFL","Station","Liège-Guillemins","50.625482","5.565207","Belgium"
"BEFLB","Station","Lembeek","50.715108","4.221581","Belgium"
"BEFLC","Station","Lichtervelde","51.025281","3.126908","Belgium"
"BEFLD","Station","Landen","50.747925","5.079658","Belgium"
"BEFLDK","PassengerStop","Landskouter","50.970664","3.791227","Belgium"
"BEFLE","Station","Lede","50.970903","3.984975","Belgium"
"BEFLF","PassengerStop","Floreffe","50.443733","4.762781","Belgium"
"BEFLFSC","SmallStation","Liège-Guillemins-Faisceau","50.618839","5.574024","Belgium"
"BEFLGP","SmallStation","Liège-Saint-Lambert","50.64705","5.57255","Belgium"
"BEFLJ","PassengerStop","Liège-Carré","50.6403","5.561125","Belgium"
"BEFLK","Station","Lokeren","51.107103","3.985283","Belgium"
"BEFLKO","SmallStation","Lokeren-Oost","51.109812","3.991424","Belgium"
"BEFLM","SmallStation","Landegem","51.064645","3.575176","Belgium"
"BEFLMR","Switch","Landegem-Rooster G/H/L","51.068535","3.557268","Belgium"
"BEFLN","SmallStation","Lessines","50.712947","3.836492","Belgium"
"BEFLNC","Switch","Lessines-Carrières","50.695997","3.85463","Belgium"
"BEFLNCC","Switch","Lessines-Carrières-Cul de sac","50.690172","3.864636","Belgium"
"BEFLO","PassengerStop","Florée","50.357516","5.056275","Belgium"
"BEFLR","Station","Lier","51.136022","4.561579","Belgium"
"BEFLRCG","Switch","Lier-Rooster C/G","51.136079","4.558664","Belgium"
"BEFLRDE","Switch","Lier-Rooster D/E","51.135331","4.558353","Belgium"
"BEFLS","Station","Aalst","50.943053","4.038586","Belgium"
"BEFLSK","PassengerStop","Aalst-Kerrebroek","50.948316","4.024773","Belgium"
"BEFLSO","SmallStation","Aalst-Oost","50.936352","4.048932","Belgium"
"BEFLT","Station","Aalter","51.092258","3.447856","Belgium"
"BEFLU","Station","Luttre","50.505864","4.384119","Belgium"
"BEFLV","Station","Leuven","50.881356","4.716096","Belgium"
"BEFLVEB","Switch","Leuven-EBP sporen 471/472","50.876408","4.718671","Belgium"
"BEFLVF","SmallStation","Leuven-Bundel F","50.889966","4.713252","Belgium"
"BEFLVP","SmallStation","Leuven-Bundel P","50.877","4.718681","Belgium"
"BEFLVQ","SmallStation","Leuven-Bundel Q","50.876205","4.717963","Belgium"
"BEFLVV","SmallStation","Leuven-Bundel M","50.890501","4.715216","Belgium"
"BEFLW","PassengerStop","Lissewege","51.294741","3.194434","Belgium"
"BEFLZ","Station","Leuze","50.600576","3.61677","Belgium"
"BEFM","Station","Mechelen","51.01758","4.48313","Belgium"
"BEFMB","SmallStation","Boom","51.091006","4.360297","Belgium"
"BEFMC","Station","Mouscron","50.738372","3.225307","Belgium"
"BEFMCH","PassengerStop","Machelen","50.905973","4.420994","Belgium"
"BEFMD","PassengerStop","Malderen","51.014325","4.231403","Belgium"
"BEFMDST","Switch","Mechelen-Dijkstraat","51.0365","4.49087","Belgium"
"BEFME","Station","Menen","50.799492","3.113794","Belgium"
"BEFMHT","PassengerStop","Merchtem","50.953853","4.223492","Belgium"
"BEFMI","SmallStation","Marcinelle","50.407059","4.425036","Belgium"
"BEFML","PassengerStop","Melle","51.002814","3.797086","Belgium"
"BEFMLTW","TrainTechnicalServices","Melle-T.W.","51.01394","3.77939","Belgium"
"BEFMN","Station","Manage","50.506114","4.234678","Belgium"
"BEFMR","Station","Marchienne-au-Pont","50.412173","4.394223","Belgium"
"BEFMS","Station","Mons","50.45445","3.942303","Belgium"
"BEFMSA","SmallStation","Mons-Aviation","50.466069","3.948306","Belgium"
"BEFMT","PassengerStop","Moustier","50.452754","4.693809","Belgium"
"BEFMTG","SmallStation","Moustier-Garage","50.452257","4.676354","Belgium"
"BEFMU","SmallStation","Remicourt","50.678608","5.321406","Belgium"
"BEFMV","PassengerStop","Evergem","51.10749","3.701652","Belgium"
"BEFMVOD","Switch","Evergem-Overdam","51.094552","3.67771","Belgium"
"BEFMVSL","Switch","Evergem-Sluis","51.091493","3.681112","Belgium"
"BEFMW","TrainTechnicalServices","Mechelen-C.W.","51.016694","4.487538","Belgium"
"BEFN","Station","Antwerpen-Centraal","51.21686","4.421242","Belgium"
"BEFNCHW","TrainTechnicalServices","Antwerpen-Noord-Perron CHW","51.296918","4.356364","Belgium"
"BEFND10","Switch","Antwerpen-Noord-Blok 10","51.302792","4.346908","Belgium"
"BEFNDA1","SmallStation","Antwerpen-Noord-Bundel A1","51.293414","4.393632","Belgium"
"BEFNDA2","SmallStation","Antwerpen-Noord-Bundel A2","51.297992","4.375861","Belgium"
"BEFNDB1","SmallStation","Antwerpen-Noord-Bundel B1","51.300905","4.35431","Belgium"
"BEFNDB2","SmallStation","Antwerpen-Noord-Bundel B2","51.296743","4.372744","Belgium"
"BEFNDB3","Station","Antwerpen-Noord-Bundel B3","51.292624","4.391643","Belgium"
"BEFNDBV","SmallStation","Antwerpen-Noord-Bundel Bvrd","51.290627","4.385197","Belgium"
"BEFNDC1","Station","Antwerpen-Noord-Bundel C1","51.288856","4.390068","Belgium"
"BEFNDC2","SmallStation","Antwerpen-Noord-Bundel C2","51.293539","4.370563","Belgium"
"BEFNDC3","SmallStation","Antwerpen-Noord-Bundel C3","51.296602","4.356347","Belgium"
"BEFNDCH","TrainTechnicalServices","Antwerpen-Noord-C.H.W.","51.300362","4.35452","Belgium"
"BEFNDD","SmallStation","Antwerpen-Noord-Bundel D","51.288421","4.38972","Belgium"
"BEFNDG9","Switch","Antwerpen-Noord-Blok G9-H9","51.294727","4.361874","Belgium"
"BEFNDL9","Switch","Antwerpen-Noord-Blok L9","51.293955","4.382757","Belgium"
"BEFNDM","PassengerStop","Antwerpen-Dam","51.231782","4.426479","Belgium"
"BEFNDM9","Switch","Antwerpen-Noord-Blok M9-N9","51.29915","4.364083","Belgium"
"BEFNDMH","TrainTechnicalServices","Antwerpen-Noord-Perron MainHub","51.299185","4.3692","Belgium"
"BEFNDN","SmallStation","Antwerpen-Noord-Bundel N","51.289674","4.391738","Belgium"
"BEFNDPT","TrainTechnicalServices","Antwerpen-Noord-Perron T.C.T.","51.290107","4.386802","Belgium"
"BEFNDW","TrainTechnicalServices","Antwerpen-Noord-T.W.","51.291964","4.383839","Belgium"
"BEFNE","PassengerStop","Lens","50.559128","3.903279","Belgium"
"BEFNF","SmallStation","Franière","50.439544","4.733547","Belgium"
"BEFNFEF","Switch","Franière-Gril C/D","50.436526","4.743607","Belgium"
"BEFNG","Station","Enghien","50.697198","4.04725","Belgium"
"BEFNH","PassengerStop","Antwerpen-Haven","51.289104","4.389299","Belgium"
"BEFNKL","SmallStation","Antwerpen-Kiel","51.195125","4.367078","Belgium"
"BEFNM","PassengerStop","Ingelmunster","50.914758","3.254289","Belgium"
"BEFNN","SmallStation","Ninove","50.839504","4.026242","Belgium"
"BEFNNWS","SmallStation","Ninove-Wijkspoor","50.84088","4.0346","Belgium"
"BEFNO","SmallStation","Trois-Ponts","50.369264","5.872817","Belgium"
"BEFNR","Station","Namur","50.469156","4.862057","Belgium"
"BEFNRHB","SmallStation","Namur-Herbatte","50.4697","4.86922","Belgium"
"BEFNT","SmallStation","Antoing","50.569628","3.451308","Belgium"
"BEFNT11","Switch","Antwerpen-Noord-Toegang 11L/1","51.292728","4.393725","Belgium"
"BEFNTA1","Switch","Antwerpen-Noord-Toegang A1","51.288312","4.409735","Belgium"
"BEFNTA2","Switch","Antwerpen-Noord-Toegang A2","51.299922","4.362356","Belgium"
"BEFNU","PassengerStop","Nieuwkerken-Waas","51.185114","4.184414","Belgium"
"BEFNV","PassengerStop","Nessonvaux","50.572043","5.741708","Belgium"
"BEFNVT","Station","Nivelles","50.600536","4.334678","Belgium"
"BEFNW","PassengerStop","Wichelen","51.001903","3.974897","Belgium"
"BEFNWHV","SmallStation","Antwerpen-W.H.-B.Verrebroek","51.274978","4.20437","Belgium"
"BEFNWHZ","SmallStation","Antwerpen-W.H.-B.Zuid","51.250441","4.227542","Belgium"
"BEFNY","PassengerStop","Hennuyères","50.651008","4.175892","Belgium"
"BEFNYG","SmallStation","Hennuyères-Garage","50.647873","4.173639","Belgium"
"BEFNZ","PassengerStop","Sint-Denijs-Boekel","50.874303","3.698397","Belgium"
"BEFNZCH","TrainTechnicalServices","Antwerpen-Schijnpoort-Carwash","51.222878","4.443562","Belgium"
"BEFNZD","PassengerStop","Antwerpen-Zuid","51.197514","4.392258","Belgium"
"BEFNZGQ","Station","Antwerpen-Schijnpoort-Bundel Q","51.22221","4.445131","Belgium"
"BEFO","SmallStation","Forest-Midi | Vorst-Zuid","50.810158","4.310025","Belgium"
"BEFO926","SmallStation","Forest-Midi-Voies 920/926 | Vorst-Zuid-Sporen 920/926","50.810179","4.309963","Belgium"
"BEFOA","Switch","Oostakker","51.075355","3.763157","Belgium"
